,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,cohort,section
297,Compsobata,Compsobata,OTT,genus,Compsobata,100,281223,286452,OTT,281223,Compsobata,281223,Compsobata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nerioidea,Micropezidae,Calobatinae,,,Compsobata_286452,Holometabola,Schizophora
298,Ateloglossa,Ateloglossa,OTT,genus,Ateloglossa,100,4380579,1890907,OTT,4380579,Ateloglossa,4380579,Ateloglossa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Dexiini,,Ateloglossa_1890907,Holometabola,Schizophora
299,Culex,Culex,OTT,genus,Culex,100,218720,7174,OTT,218720,Culex,218720,Culex,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Culicoidea,Culicidae,Culicinae,Culicini,,Culex_7174,Holometabola,
300,Zodion,Zodion,OTT,genus,Zodion,100,252012,768804,OTT,252012,Zodion,252012,Zodion,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Conopoidea,Conopidae,Myopinae,,,Zodion_768804,Holometabola,Schizophora
301,Austrothaumalea,Austrothaumalea,OTT,genus,Austrothaumalea,100,148796,1085085,OTT,148796,Austrothaumalea,148796,Austrothaumalea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Thaumaleidae,,,,Austrothaumalea_1085085,Holometabola,
302,Glossina,Glossina,OTT,genus,Glossina,100,753708,7393,OTT,753708,Glossina,753708,Glossina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Glossinidae,,,,Glossina_7393,Holometabola,Schizophora
303,Drosophila,Drosophila,OTT,genus,Drosophila,100,34907,7215,OTT,34907,Drosophila,34907,Drosophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,,Drosophila_7215,Holometabola,Schizophora
304,Clinocera,Clinocera,OTT,genus,Clinocera,100,548555,192484,OTT,548555,Clinocera,548555,Clinocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Empidinae,,,Clinocera_192484,Holometabola,
305,Tephritis,Tephritis,OTT,genus,Tephritis,100,660192,43386,OTT,660192,Tephritis,660192,Tephritis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Tephritini,,Tephritis_43386,Holometabola,Schizophora
306,Xylophagus,Xylophagus,OTT,genus,Xylophagus,100,745824,219493,OTT,745824,Xylophagus,745824,Xylophagus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Xylophagomorpha,,Xylophagaidae,Xylophaginae,,,Xylophagus_219493,Holometabola,
307,Machimus,Machimus,OTT,genus,Machimus,100,464504,247604,OTT,464504,Machimus,464504,Machimus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Asilinae,,,Machimus_247604,Holometabola,
308,Diasemopsis,Diasemopsis,OTT,genus,Diasemopsis,100,484713,139652,OTT,484713,Diasemopsis,484713,Diasemopsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Diopsidae,,,,Diasemopsis_139652,Holometabola,Schizophora
309,Loxocera,Loxocera,OTT,genus,Loxocera,100,816775,34684,OTT,816775,Loxocera,816775,Loxocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Psilidae,Psilinae,,,Loxocera_34684,Holometabola,Schizophora
310,Nephrotoma,Nephrotoma,OTT,genus,Nephrotoma,100,144495,46210,OTT,144495,Nephrotoma,144495,Nephrotoma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,,,Nephrotoma_46210,Holometabola,
311,Paraplatypeza,Paraplatypeza,OTT,genus,Paraplatypeza,100,652770,192442,OTT,652770,Paraplatypeza,652770,Paraplatypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Platypezinae,,,Paraplatypeza_192442,Holometabola,Aschiza
312,Anthomyiopsis,Anthomyiopsis,OTT,genus,Anthomyiopsis,100,4386731,1918198,OTT,4386731,Anthomyiopsis,4386731,Anthomyiopsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Macquartiini,,Anthomyiopsis_1918198,Holometabola,Schizophora
313,Prosena,Prosena,OTT,genus,Prosena,100,4381548,1918293,OTT,4381548,Prosena,4381548,Prosena,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Dexiini,,Prosena_1918293,Holometabola,Schizophora
314,Ephydra,Ephydra,OTT,genus,Ephydra,100,936922,504564,OTT,936922,Ephydra,936922,Ephydra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Hydrelliinae,,,Ephydra_504564,Holometabola,Schizophora
315,Lasiopiophila,Lasiopiophila,OTT,genus,Lasiopiophila,100,4409730,1790233,OTT,4409730,Lasiopiophila,4409730,Lasiopiophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Piophilidae,Piophilinae,,,Lasiopiophila_1790233,Holometabola,Schizophora
316,Neurochaeta,Neurochaeta,OTT,genus,Neurochaeta,100,300556,716624,OTT,300556,Neurochaeta,300556,Neurochaeta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Neurochaetidae,,,,Neurochaeta_716624,Holometabola,Schizophora
317,Vibrissina,Vibrissina,OTT,genus,Vibrissina,100,880986,179525,OTT,880986,Vibrissina,880986,Vibrissina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Blondeliini,,Vibrissina_179525,Holometabola,Schizophora
318,Blepharicera,Blepharicera,OTT,genus,Blepharicera,100,988255,547808,OTT,988255,Blepharicera,988255,Blepharicera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Blephariceromorpha,Blephariceroidea,Blephariceridae,,,,Blepharicera_547808,Holometabola,
319,Haematopota,Haematopota,OTT,genus,Haematopota,100,152993,124311,OTT,152993,Haematopota,152993,Haematopota,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Haematopotini,,Haematopota_124311,Holometabola,
320,Hemilucilia,Hemilucilia,OTT,genus,Hemilucilia,100,367137,416848,OTT,367137,Hemilucilia,367137,Hemilucilia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,Hemilucilia_416848,Holometabola,Schizophora
321,Mesembrinella,Mesembrinella,OTT,genus,Mesembrinella,100,786283,460529,OTT,786283,Mesembrinella,786283,Mesembrinella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Mesembrinellinae,,,Mesembrinella_460529,Holometabola,Schizophora
322,Sphyracephala,Sphyracephala,OTT,genus,Sphyracephala,100,693434,139674,OTT,693434,Sphyracephala,693434,Sphyracephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Diopsidae,,,,Sphyracephala_139674,Holometabola,Schizophora
323,Dasiops,Dasiops,OTT,genus,Dasiops,100,281227,286456,OTT,281227,Dasiops,281227,Dasiops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Lonchaeidae,,,,Dasiops_286456,Holometabola,Schizophora
324,Exeretonevra,Exeretonevra,OTT,genus,Exeretonevra,100,243452,560723,OTT,243452,Exeretonevra,243452,Exeretonevra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Xylophagomorpha,,Xylophagaidae,Coenomyiinae,,,Exeretonevra_560723,Holometabola,
325,Scatopse,Scatopse,OTT,genus,Scatopse,100,4458439,1520324,OTT,4458439,Scatopse,4458439,Scatopse,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Scatopsoidea,Scatopsidae,,,,Scatopse_1520324,Holometabola,
326,Serromyia,Serromyia,OTT,genus,Serromyia,100,777259,209716,OTT,777259,Serromyia,777259,Serromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Ceratopogoninae,Stilobezziini,,Serromyia_209716,Holometabola,
327,Delphinia,Delphinia,OTT,genus,Delphinia,100,404245,43369,OTT,404245,Delphinia,404245,Delphinia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Ulidiidae,Otitinae,,,Delphinia_43369,Holometabola,Schizophora
328,Hemerodromia,Hemerodromia,OTT,genus,Hemerodromia,100,776439,626769,OTT,776439,Hemerodromia,776439,Hemerodromia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Hemerodromiinae,,,Hemerodromia_626769,Holometabola,
329,Epistrophe,Epistrophe,OTT,genus,Epistrophe,100,1067349,414810,OTT,1067349,Epistrophe,1067349,Epistrophe,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,Epistrophe_414810,Holometabola,Aschiza
330,Trichonta,Trichonta,OTT,genus,Trichonta,100,457609,397122,OTT,457609,Trichonta,457609,Trichonta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophilini,,Trichonta_397122,Holometabola,
331,Fannia,Fannia,OTT,genus,Fannia,100,557410,95468,OTT,557410,Fannia,557410,Fannia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Fanniidae,,,,Fannia_95468,Holometabola,Schizophora
332,Rivellia,Rivellia,OTT,genus,Rivellia,100,430301,28633,OTT,430301,Rivellia,430301,Rivellia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Platystomatidae,Platystomatinae,,,Rivellia_28633,Holometabola,Schizophora
333,Odontomyia,Odontomyia,OTT,genus,Odontomyia,100,864925,343652,OTT,864925,Odontomyia,864925,Odontomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Stratiomyinae,Stratiomyini,,Odontomyia_343652,Holometabola,
334,Neoascia,Neoascia,OTT,genus,Neoascia,100,335962,224222,OTT,335962,Neoascia,335962,Neoascia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Milesiini,,Neoascia_224222,Holometabola,Aschiza
335,Telostylinus,Telostylinus,OTT,genus,Telostylinus,100,958415,1262347,OTT,958415,Telostylinus,958415,Telostylinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nerioidea,Neriidae,,,,Telostylinus_1262347,Holometabola,Schizophora
336,Platypeza,Platypeza,OTT,genus,Platypeza,100,344293,289241,OTT,344293,Platypeza,344293,Platypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Platypezinae,,,Platypeza_289241,Holometabola,Aschiza
337,Wohlfahrtia,Wohlfahrtia,OTT,genus,Wohlfahrtia,100,316407,128961,OTT,316407,Wohlfahrtia,316407,Wohlfahrtia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Paramacronychiinae,,,Wohlfahrtia_128961,Holometabola,Schizophora
338,Prionocera,Prionocera,OTT,genus,Prionocera,100,4512617,1690388,OTT,4512617,Prionocera,4512617,Prionocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,,,Prionocera_1690388,Holometabola,
339,Toxomerus,Toxomerus,OTT,genus,Toxomerus,100,577315,115327,OTT,577315,Toxomerus,577315,Toxomerus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Toxomerini,,Toxomerus_115327,Holometabola,Aschiza
340,Parochlus,Parochlus,OTT,genus,Parochlus,100,783655,315560,OTT,783655,Parochlus,783655,Parochlus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Podonominae,,,Parochlus_315560,Holometabola,
341,Catachlorops,Catachlorops,OTT,genus,Catachlorops,100,4454329,1547373,OTT,4454329,Catachlorops,4454329,Catachlorops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Diachlorini,,Catachlorops_1547373,Holometabola,
342,Psectrotanypus,Psectrotanypus,OTT,genus,Psectrotanypus,100,190541,903467,OTT,190541,Psectrotanypus,190541,Psectrotanypus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Macropelopiini,,Psectrotanypus_903467,Holometabola,
343,Ilione,Ilione,OTT,genus,Ilione,100,757165,1096072,OTT,757165,Ilione,757165,Ilione,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sciomyzidae,,,,Ilione_1096072,Holometabola,Schizophora
344,Hippelates,Hippelates,OTT,genus,Hippelates,100,4412733,540866,OTT,4412733,Hippelates,4412733,Hippelates,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,,,Hippelates_540866,Holometabola,Schizophora
345,Cryptochetum,Cryptochetum,OTT,genus,Cryptochetum,100,372190,1262333,OTT,372190,Cryptochetum,372190,Cryptochetum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Cryptochetidae,,,,Cryptochetum_1262333,Holometabola,Schizophora
346,Nemotelus,Nemotelus,OTT,genus,Nemotelus,100,419090,343582,OTT,419090,Nemotelus,419090,Nemotelus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Nemotelinae,,,Nemotelus_343582,Holometabola,
347,Hippobosca,Hippobosca,OTT,genus,Hippobosca,100,289866,452745,OTT,289866,Hippobosca,289866,Hippobosca,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Hippoboscinae,,,Hippobosca_452745,Holometabola,Schizophora
348,Helosciomyzidae,Helosciomyzidae,OTT,family,Helosciomyzidae,100,130146,169446,OTT,130146,,,Helosciomyzidae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,,,,,Helosciomyzidae,Holometabola,Schizophora
349,Icterica,Icterica,OTT,genus,Icterica,100,801865,28599,OTT,801865,Icterica,801865,Icterica,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Xyphosiini,,Icterica_28599,Holometabola,Schizophora
350,Norellia,Norellia,OTT,genus,Norellia,100,554661,113119,OTT,554661,Norellia,554661,Norellia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,,,Norellia_113119,Holometabola,Schizophora
351,Gymnometriocnemus,Gymnometriocnemus,OTT,genus,Gymnometriocnemus,100,194080,611353,OTT,194080,Gymnometriocnemus,194080,Gymnometriocnemus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Gymnometriocnemus_611353,Holometabola,
352,Diopsis,Diopsis,OTT,genus,Diopsis,100,1061200,139667,OTT,1061200,Diopsis,1061200,Diopsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Diopsidae,,,,Diopsis_139667,Holometabola,Schizophora
353,Neoalticomerus,Neoalticomerus,OTT,genus,Neoalticomerus,100,300551,716622,OTT,300551,Neoalticomerus,300551,Neoalticomerus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Odiniidae,,,,Neoalticomerus_716622,Holometabola,Schizophora
354,Plecia,Plecia,OTT,genus,Plecia,100,108322,1260898,OTT,108322,Plecia,108322,Plecia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Bibionidae,Pleciinae,,,Plecia_1260898,Holometabola,
355,Mycetophila,Mycetophila,OTT,genus,Mycetophila,100,610241,397146,OTT,610241,Mycetophila,610241,Mycetophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophilini,,Mycetophila_397146,Holometabola,
356,Silvius,Silvius,OTT,genus,Silvius,100,780928,415257,OTT,780928,Silvius,780928,Silvius,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Chrysopsinae,Chrysopsini,,Silvius_415257,Holometabola,
357,Cramptonomyia,Cramptonomyia,OTT,genus,Cramptonomyia,100,519529,209688,OTT,519529,Cramptonomyia,519529,Cramptonomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Pachyneuroidea,Pachyneuridae,,,,Cramptonomyia_209688,Holometabola,
358,Delia,Delia,OTT,genus,Delia,100,116717,30063,OTT,116717,Delia,116717,Delia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Delia_30063,Holometabola,Schizophora
359,Agathomyia,Agathomyia,OTT,genus,Agathomyia,100,1011662,226141,OTT,1011662,Agathomyia,1011662,Agathomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Callomyiinae,,,Agathomyia_226141,Holometabola,Aschiza
360,Leptocera,Leptocera,OTT,genus,Leptocera,100,4398843,1614654,OTT,4398843,Leptocera,4398843,Leptocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Sphaeroceridae,Limosininae,,,Leptocera_1614654,Holometabola,Schizophora
361,Hydrellia,Hydrellia,OTT,genus,Hydrellia,100,73660,92591,OTT,73660,Hydrellia,73660,Hydrellia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Hydrelliinae,,,Hydrellia_92591,Holometabola,Schizophora
362,Chloromyia,Chloromyia,OTT,genus,Chloromyia,100,340291,343649,OTT,340291,Chloromyia,340291,Chloromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Sarginae,,,Chloromyia_343649,Holometabola,
363,Peromyia,Peromyia,OTT,genus,Peromyia,100,4483961,1914937,OTT,4483961,Peromyia,4483961,Peromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Lestremiinae,,,Peromyia_1914937,Holometabola,
364,Sobarocephala,Sobarocephala,OTT,genus,Sobarocephala,100,923499,574054,OTT,923499,Sobarocephala,923499,Sobarocephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Clusiidae,,,,Sobarocephala_574054,Holometabola,Schizophora
365,Sitodiplosis,Sitodiplosis,OTT,genus,Sitodiplosis,100,927316,263139,OTT,927316,Sitodiplosis,927316,Sitodiplosis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiini,,Sitodiplosis_263139,Holometabola,
366,Thereva,Thereva,OTT,genus,Thereva,100,350963,95078,OTT,350963,Thereva,350963,Thereva,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,Thereva_95078,Holometabola,
367,Calliphora,Calliphora,OTT,genus,Calliphora,100,1011001,7372,OTT,1011001,Calliphora,1011001,Calliphora,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Calliphorinae,,,Calliphora_7372,Holometabola,Schizophora
368,Eulonchus,Eulonchus,OTT,genus,Eulonchus,100,287594,210230,OTT,287594,Eulonchus,287594,Eulonchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,,,,Eulonchus_210230,Holometabola,
369,Tanypeza,Tanypeza,OTT,genus,Tanypeza,100,4425637,1692486,OTT,4425637,Tanypeza,4425637,Tanypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Tanypezidae,,,,Tanypeza_1692486,Holometabola,Schizophora
370,Trypocalliphora,Trypocalliphora,OTT,genus,Trypocalliphora,100,442891,1042207,OTT,442891,Trypocalliphora,442891,Trypocalliphora,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,Trypocalliphora_1042207,Holometabola,Schizophora
371,Liriomyza,Liriomyza,OTT,genus,Liriomyza,100,587945,127403,OTT,587945,Liriomyza,587945,Liriomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,,,Liriomyza_127403,Holometabola,Schizophora
