tip_name,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,cohort,infraclass,superorder,order,suborder,infraorder,section,superfamily,family,subfamily,tribe,subtribe,species group,subgenus,species subgroup,notes
Stratiomys_laticeps_CB0319_Stratiomyidae_S,Stratiomys laticeps,Stratiomys laticeps,OTT,species,Stratiomys laticeps,100,586194,343717,OTT,586194,Stratiomys,494189,219520,laticeps,586194,343717,Stratiomys laticeps,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Odontomyia_occidentalis_Stratiomyidae_S,Odontomyia occidentalis,Odontomyia occidentalis,OTT,species,Odontomyia occidentalis,100,864928,343659,OTT,864928,Odontomyia,864925,343652,occidentalis,864928,343659,Odontomyia occidentalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Euparyphus_pardalinus_Stratiomyidae_S,Euparyphus pardalinus,Euparyphus pardalinus,OTT,species,Euparyphus pardalinus,100,864921,343656,OTT,864921,Euparyphus,864927,343650,pardalinus,864921,343656,Euparyphus pardalinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Euparyphus_sp_CB0429_Stratiomyidae_S,Euparyphus,Euparyphus,OTT,genus,Euparyphus,100,864927,343650,OTT,864927,Euparyphus,864927,,,,,Euparyphus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Myxosargus_knowltoni_Stratiomyidae_S,Myxosargus knowltoni,Myxosargus knowltoni,OTT,species,Myxosargus knowltoni,100,864929,343658,OTT,864929,Myxosargus,864924,343653,knowltoni,864929,343658,Myxosargus knowltoni,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Prosopochrysini,,,,,
Raphiocera_ornata_CB0406_Stratiomyidae_S,Raphiocera ornata,Raphiocera ornata,OTT,species,Raphiocera ornata,100,586195,343714,OTT,586195,Raphiocera,340296,343645,ornata,586195,343714,Raphiocera ornata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Raphiocerinae,,,,,,
Histiodroma_sp_CB0301_Stratiomyidae_S,Histiodroma,Histiodroma,OTT,genus,Histiodroma,100,340295,343644,OTT,340295,Histiodroma,340295,,,,,Histiodroma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Raphiocerinae,,,,,,
Lasiopa_balius_Stratiomyidae_S,Lasiopa balius,Lasiopa balius,OTT,species,Lasiopa balius,100,97980,931516,OTT,97980,Lasiopa,578434,931515,balius,97980,931516,Lasiopa balius,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Nemotelinae,,,,,,
Alopecuroceras_coloratum_Stratiomyidae_S,Alopecuroceras coloratum,Alopecuroceras coloratum,OTT,species,Alopecuroceras coloratum,100,389479,343666,OTT,389479,Alopecuroceras,116473,343543,coloratum,389479,343666,Alopecuroceras coloratum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Clitellariinae,,,,,,
Stratiomys_longicorni_Stratiomyidae_S,Stratiomys longicorni,Stratiomys longicornis,OTT,species,Stratiomys longicornis,98,896922,931489,OTT,896922,Stratiomys,494189,219520,longicornis,896922,931489,Stratiomys longicornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Stratiomys_ruficornis_Stratiomyidae_S,Stratiomys ruficornis,Stratiomys ruficornis,OTT,species,Stratiomys ruficornis,100,371561,931491,OTT,371561,Stratiomys,494189,219520,ruficornis,371561,931491,Stratiomys ruficornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Stratiomys_potamida_Stratiomyidae_S,Stratiomys potamida,Stratiomys potamida,OTT,species,Stratiomys potamida,100,371559,931490,OTT,371559,Stratiomys,494189,219520,potamida,371559,931490,Stratiomys potamida,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Odontomyia_flavissima_Stratiomyidae_S,Odontomyia flavissima,Odontomyia flavissima,OTT,species,Odontomyia flavissima,100,896941,931484,OTT,896941,Odontomyia,864925,343652,flavissima,896941,931484,Odontomyia flavissima,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Oplodontha_viridula_Stratiomyidae_S,Oplodontha viridula,Oplodontha viridula,OTT,species,Oplodontha viridula,100,241915,446505,OTT,241915,Oplodontha,241919,446504,viridula,241915,446505,Oplodontha viridula,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Stratiomyini,,,,,
Prosopochrysa_vitripennis_Stratiomyidae_S,Prosopochrysa vitripennis,Prosopochrysa vitripennis,OTT,species,Prosopochrysa vitripennis,100,723736,931520,OTT,723736,Prosopochrysa,98006,931519,vitripennis,723736,931520,Prosopochrysa vitripennis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Prosopochrysini,,,,,
Oxycera_marginata_Stratiomyidae_S,Oxycera marginata,Oxycera marginata,OTT,species,Oxycera marginata,100,896939,931485,OTT,896939,Oxycera,1077817,860348,marginata,896939,931485,Oxycera marginata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Oxycera_pardalina_Stratiomyidae_S,Oxycera pardalina,Oxycera pardalina,OTT,species,Oxycera pardalina,100,103616,860349,OTT,103616,Oxycera,1077817,860348,pardalina,103616,860349,Oxycera pardalina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Hermionella_seguyi_Stratiomyidae_S,Hermionella seguyi,Hermionella seguyi,OTT,species,Hermionella seguyi,100,674751,931514,OTT,674751,Hermionella,97984,931513,seguyi,674751,931514,Hermionella seguyi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Oxycera_trilineata_Stratiomyidae_S,Oxycera trilineata,Oxycera trilineata,OTT,species,Oxycera trilineata,100,896943,931487,OTT,896943,Oxycera,1077817,860348,trilineata,896943,931487,Oxycera trilineata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Stratiomyinae,Oxycerini,,,,,
Nemotelus_cingulatus_Stratiomyidae_S,Nemotelus cingulatus,Nemotelus cingulatus,OTT,species,Nemotelus cingulatus,100,371563,931496,OTT,371563,Nemotelus,419090,343582,cingulatus,371563,931496,Nemotelus cingulatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Nemotelinae,,,,,,
Antissa_sp_SLW_2002_Stratiomyidae_S,Antissa,Antissa,OTT,genus,Antissa,100,552715,210282,OTT,552715,Antissa,552715,,,,,Antissa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Clitellariinae,,,,,,
Exodontha_dubia_Stratiomyidae_S,Exodontha dubia,Exodontha dubia,OTT,species,Exodontha dubia,100,97985,931512,OTT,97985,Exodontha,97988,931511,dubia,97985,931512,Exodontha dubia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Antissinae,,,,,,
Beris_morrisii_Stratiomyidae_S,Beris morrisii,Beris morrisii,OTT,species,Beris morrisii,100,371567,931494,OTT,371567,Beris,816787,34688,morrisii,371567,931494,Beris morrisii,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Actina_chalybea_Stratiomyidae_S,Actina chalybea,Actina chalybea,OTT,species,Actina chalybea,100,371555,931492,OTT,371555,Actina,134345,211084,chalybea,371555,931492,Actina chalybea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
Chorisops_tunisiae_Stratiomyidae_S,Chorisops tunisiae,Chorisops tunisiae,OTT,species,Chorisops tunisiae,100,477276,304243,OTT,477276,Chorisops,477277,304242,tunisiae,477276,304243,Chorisops tunisiae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Oplachantha_sp_CB0225_Stratiomyidae_S,Oplachantha,Oplachantha,OTT,genus,Oplachantha,100,742118,343570,OTT,742118,Oplachantha,742118,,,,,Oplachantha,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Heteracanthia_sp_Stratiomyidae_S,Heteracanthia,Heteracanthia,OTT,genus,Heteracanthia,100,742119,343571,OTT,742119,Heteracanthia,742119,,,,,Heteracanthia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Actina_viridis_Stratiomyidae_S,Actina viridis,Actina viridis,OTT,species,Actina viridis,100,134346,211085,OTT,134346,Actina,134345,211084,viridis,134346,211085,Actina viridis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
Neoberis_brasiliana_Stratiomyidae_S,Neoberis brasiliana,Neoberis brasiliana,OTT,species,Neoberis brasiliana,100,13475,343703,OTT,13475,Neoberis,49929,343572,brasiliana,13475,343703,Neoberis brasiliana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Beridops_sp_CB0437_Stratiomyidae_S,Beridops,Beridops,OTT,genus,Beridops,100,742117,343573,OTT,742117,Beridops,742117,,,,,Beridops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Beridinae,,,,,,
Lecomyia_sp_CB0413_Stratiomyidae_S,Lecomyia,Lecomyia,OTT,genus,Lecomyia,100,742124,343578,OTT,742124,Lecomyia,742124,,,,,Lecomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Antissinae,,,,,,
Cyanauges_ruficornis_CB0407_Stratiomyidae_S,Cyanauges ruficornis,Cyanauges ruficornis,OTT,species,Cyanauges ruficornis,100,915086,343678,OTT,915086,Cyanauges,49974,343577,ruficornis,915086,343678,Cyanauges ruficornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Antissinae,,,,,,
Cyanauges_maculatus_CB0433_Stratiomyidae_S,Cyanauges maculatus,Cyanauges maculatus,OTT,species,Cyanauges maculatus,100,915089,343677,OTT,915089,Cyanauges,49974,343577,maculatus,915089,343677,Cyanauges maculatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Antissinae,,,,,,
Chiromyza_sp_CB0313_Stratiomyidae_S,Chiromyza,Chiromyza,OTT,genus,Chiromyza,100,742125,343579,OTT,742125,Chiromyza,742125,,,,,Chiromyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Chiromyzinae,,,,,,
Parhadrestia_atava_Stratiomyidae_S,Parhadrestia atava,Parhadrestia atava,OTT,species,Parhadrestia atava,100,586202,343719,OTT,586202,Parhadrestia,340294,343643,atava,586202,343719,Parhadrestia atava,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,,Stratiomyidae,Parhadrestiinae,,,,,,
Hilarimorpha_sp_Hilarimorphidae_H,Hilarimorpha,Hilarimorpha,OTT,genus,Hilarimorpha,100,189239,240888,OTT,189239,Hilarimorpha,189239,,,,,Hilarimorpha,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Hilarimorphidae,,,,,,,
Sylvicola_fenestralis_Anisopodoidea_B,Sylvicola fenestralis,Sylvicola fenestralis,OTT,species,Sylvicola fenestralis,100,373197,52754,OTT,373197,Sylvicola,48220,52753,fenestralis,373197,52754,Sylvicola fenestralis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Psychodomorpha,,Trichoceroidea,Anisopodidae,Anisopodinae,,,,,,
Symmerus_annulatus_Mycetophilidae_O,Symmerus annulatus,Symmerus annulatus,OTT,species,Symmerus annulatus,100,885124,560781,OTT,885124,Symmerus,885123,560780,annulatus,885124,560781,Symmerus annulatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Ditomyiinae,,,,,,
Manota_sp_DK_Mycetophilidae_O,Manota,Manota,OTT,genus,Manota,100,4513171,560265,OTT,4513171,Manota,4513171,,,,,Manota,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Manotinae,,,,,,
Manota_mazumbaiensis_Mycetophilidae_O,Manota mazumbaiensis,Manota mazumbaiensis,OTT,species,Manota mazumbaiensis,100,4513211,1343504,OTT,4513211,Manota,4513171,560265,mazumbaiensis,4513211,1343504,Manota mazumbaiensis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Manotinae,,,,,,
Manota_mabokeensis_Mycetophilidae_O,Manota mabokeensis,Manota mabokeensis,OTT,species,Manota mabokeensis,100,4513197,1343503,OTT,4513197,Manota,4513171,560265,mabokeensis,4513197,1343503,Manota mabokeensis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Manotinae,,,,,,
Manota_unifurcata_Mycetophilidae_O,Manota unifurcata,Manota unifurcata,OTT,species,Manota unifurcata,100,4513174,608664,OTT,4513174,Manota,4513171,560265,unifurcata,4513174,608664,Manota unifurcata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Manotinae,,,,,,
Bibio_longipes_Bibionidae_O,Bibio longipes,Bibio longipes,OTT,species,Bibio longipes,100,536837,560707,OTT,536837,Bibio,121915,189978,longipes,536837,560707,Bibio longipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Bibionoidea,Bibionidae,Bibioninae,,,,,,
Manota_sp_BMW_Mycetophilidae_O,Manota,Manota,OTT,,Manota,100,4513171,560265,OTT,4513171,,4513171,,,,,Manota,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Manotinae,,,,,,
Bolitophila_sp_BMW_Mycetophilidae_O,Bolitophila,Bolitophila,OTT,genus,Bolitophila,100,148805,52718,OTT,148805,Bolitophila,148805,,,,,Bolitophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Bolitophilinae,,,,,,
Lygistorrhina_sanctaecatherina_Lygistorrhinidae_Oe,Lygistorrhina sanctaecatherina,Lygistorrhina sanctaecatharinae,OTT,species,Lygistorrhina sanctaecatharinae,95,730893,560763,OTT,730893,Lygistorrhina,784848,560762,sanctaecatharinae,730893,560763,Lygistorrhina sanctaecatharinae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Lygistorrhinidae,,,,,,,
Arachnocampa_flava_Keroplatidae_O,Arachnocampa flava,Arachnocampa flava,OTT,species,Arachnocampa flava,100,161115,270899,OTT,161115,Arachnocampa,161126,270892,flava,161115,270899,Arachnocampa flava,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Keroplatidae,Arachnocampinae,,,,,,
Diadocidia_ferruginosa_Diadocidiidae_O,Diadocidia ferruginosa,Diadocidia ferruginosa,OTT,species,Diadocidia ferruginosa,100,935973,560722,OTT,935973,Diadocidia,40344,560721,ferruginosa,935973,560722,Diadocidia ferruginosa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Diadocidiidae,,,,,,,
Bolitophila_sp_ER_009_Mycetophilidae_O,Bolitophila,Bolitophila,OTT,,Bolitophila,100,148805,52718,OTT,148805,,148805,,,,,Bolitophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Sciaroidea,Mycetophilidae,Bolitophilinae,,,,,,
Heterotropus_sp_Bombyliidae_B,Heterotropus,Heterotropus,OTT,genus,Heterotropus,100,400366,95094,OTT,400366,Heterotropus,400366,,,,,Heterotropus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Heterotropinae,,,,,,
Mythicomyia_sp_Bombyliidae_B,Mythicomyia,Mythicomyia,OTT,genus,Mythicomyia,100,683359,50705,OTT,683359,Mythicomyia,683359,,,,,Mythicomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Mythicomyiidae,,,,,,,
Glabellula_sp_Bombyliidae_B,Glabellula,Glabellula,OTT,genus,Glabellula,100,507709,797043,OTT,507709,Glabellula,507709,,,,,Glabellula,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Mythicomyiinae,,,,,,
Mnemomyia_sp_Bombyliidae_B,Mnemomyia,Mnemomyia,OTT,genus,Mnemomyia,100,507715,797045,OTT,507715,Mnemomyia,507715,,,,,Mnemomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Mythicomyiinae,,,,,,
Pantarbes_sp_Bombyliidae_B,Pantarbes,Pantarbes,OTT,genus,Pantarbes,100,507713,797047,OTT,507713,Pantarbes,507713,,,,,Pantarbes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Cythereinae,,,,,,
Eusurbus_sp_Bombyliidae_B,Eusurbus,Eusurbus,OTT,genus,Eusurbus,100,4434259,,OTT,4434259,Eusurbus,4434259,,,,,Eusurbus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Marmasoma_sumptuosum_Bombyliidae_B,Marmasoma sumptuosum,Marmasoma sumptuosum,OTT,species,Marmasoma sumptuosum,100,4433132,1614657,OTT,4433132,Marmasoma,4433131,1614656,sumptuosum,4433132,1614657,Marmasoma sumptuosum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Ecliminae,,,,,,
Toxophora_compta_Bombyliidae_B,Toxophora compta,Toxophora compta,OTT,species,Toxophora compta,100,4487383,,OTT,4487383,Toxophora,4487363,,compta,4487383,,Toxophora compta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Toxophora_sp_Bombyliidae_B,Toxophora,Toxophora,OTT,genus,Toxophora,100,4487363,,OTT,4487363,Toxophora,4487363,,,,,Toxophora,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Geron_sp_Bombyliidae_B,Geron,Geron,OTT,no rank,Geron,100,4434772,,OTT,4434772,,,,,,,Geron,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Zaclava_sp_Bombyliidae_B,Zaclava,Zaclava,OTT,genus,Zaclava,100,4434092,,OTT,4434092,Zaclava,4434092,,,,,Zaclava,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Systropus_sp_Bombyliidae_B,Systropus,Systropus,OTT,genus,Systropus,100,4435312,1134298,OTT,4435312,Systropus,4435312,,,,,Systropus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Toxophorinae,,,,,,
Systropus_flavoornatus_Bombyliidae_B,Systropus flavoornatus,Systropus flavoornatus,OTT,species,Systropus flavoornatus,100,4435383,,OTT,4435383,Systropus,4435312,1134298,flavoornatus,4435383,,Systropus flavoornatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Toxophorinae,,,,,,
Dolichomyia_sp_Bombyliidae_B,Dolichomyia,Dolichomyia,OTT,genus,Dolichomyia,100,4432523,,OTT,4432523,Dolichomyia,4432523,,,,,Dolichomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,,,,,,,
Corsomyza_sp_Bombyliidae_B,Corsomyza,Corsomyza,OTT,genus,Corsomyza,100,4430954,1319811,OTT,4430954,Corsomyza,4430954,,,,,Corsomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Bombyliidae,Mariobezziinae,,,,,,
